CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
545824110,12/30/2015,23:30:00,12/30/2015,23:40:00,12/31/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1008295,237527,40.81860793,-73.91312973,(40.818607928 / -73.913129729)
334460661,12/26/2015,4:00:00,12/26/2015,4:00:00,12/26/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1007587,237552,40.81867845,-73.91568756,(40.818678445 / -73.915687561)
398229739,12/26/2015,4:00:00,12/26/2015,4:00:00,12/26/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1007587,237552,40.81867845,-73.91568756,(40.818678445 / -73.915687561)
393579271,12/28/2015,18:40:00,12/28/2015,18:45:00,12/28/2015,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE  POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1006789,237559,40.81869973,-73.91857062,(40.81869973 / -73.918570618)
780044788,12/27/2015,10:20:00,,,12/27/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,CHAIN STORE,,,1007984,237575,40.81874052,-73.91425316,(40.818740515 / -73.914253164)
288616061,12/26/2015,13:00:00,12/26/2015,13:20:00,12/26/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,RESIDENCE-HOUSE,,,1034007,237625,40.81876951,-73.8202348,(40.818769505 / -73.8202348)
974917207,12/30/2015,12:00:00,12/30/2015,12:30:00,12/30/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015229,237601,40.81878944,-73.8880777,(40.818789442 / -73.888077695)
425544134,12/22/2015,22:00:00,12/22/2015,22:05:00,12/23/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015229,237601,40.81878944,-73.8880777,(40.818789442 / -73.888077695)
879610598,9/21/2015,13:00:00,,,12/29/2015,341,PETIT LARCENY,339,LARCENY PETIT FROM OPEN AREAS ,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,OPEN AREAS (OPEN LOTS),,,1029051,237663,40.81890033,-73.83813999,(40.81890033 / -73.838139994)
717977804,12/30/2015,22:00:00,12/31/2015,8:25:00,12/31/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1035876,237688,40.8189317,-73.81348184,(40.818931698 / -73.81348184)
947425518,12/30/2015,21:30:00,12/31/2015,9:00:00,12/31/2015,109,GRAND LARCENY,421,LARCENY GRAND FROM VEHICLE/MOTORCYCLE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,STREET,,,1012374,237684,40.8190268,-73.89839214,(40.819026804 / -73.898392142)
314657684,12/25/2015,18:00:00,12/25/2015,18:30:00,12/25/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1011695,237703,40.81908109,-73.90084522,(40.81908109 / -73.900845224)
696469766,11/17/2015,17:00:00,11/17/2015,17:30:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000068,237698,40.81909584,-73.94285249,(40.819095837 / -73.942852488)
528004328,12/26/2015,19:20:00,12/26/2015,19:30:00,12/26/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000068,237698,40.81909584,-73.94285249,(40.819095837 / -73.942852488)
799417152,12/24/2015,4:00:00,12/24/2015,10:30:00,12/24/2015,105,ROBBERY,389,ROBBERY DWELLING,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000068,237698,40.81909584,-73.94285249,(40.819095837 / -73.942852488)
637849739,12/28/2015,3:25:00,12/28/2015,3:46:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001124,237707,40.81911859,-73.93903724,(40.819118585 / -73.939037236)
327676769,12/24/2015,14:00:00,12/28/2015,10:30:00,12/28/2015,107,BURGLARY,214,BURGLARY COMMERCIAL UNKNOWN TI,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001124,237707,40.81911859,-73.93903724,(40.819118585 / -73.939037236)
116781047,12/31/2015,4:53:00,12/31/2015,5:20:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1009112,237714,40.81911893,-73.91017731,(40.819118929 / -73.910177314)
742939888,12/26/2015,19:40:00,12/26/2015,19:43:00,12/26/2015,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE  POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,,,1015865,237728,40.81913577,-73.8857793,(40.819135768 / -73.8857793)
277400821,12/30/2015,15:15:00,12/30/2015,15:40:00,12/30/2015,359,OFFENSES AGAINST PUBLIC ADMINI,748,CONTEMPT CRIMINAL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,1001637,237719,40.81915053,-73.93718378,(40.819150527 / -73.937183784)
890813475,12/27/2015,11:00:00,12/27/2015,11:15:00,12/27/2015,105,ROBBERY,386,ROBBERY PERSONAL ELECTRONIC DEVICE,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1026553,237773,40.81921456,-73.8471643,(40.819214563 / -73.847164302)
227906561,12/26/2015,23:00:00,12/26/2015,23:30:00,12/26/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1026553,237773,40.81921456,-73.8471643,(40.819214563 / -73.847164302)
793957712,12/25/2015,19:05:00,12/25/2015,19:10:00,12/25/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1011277,237785,40.81930745,-73.90235509,(40.819307445 / -73.902355087)
217766522,12/25/2015,1:20:00,12/25/2015,1:24:00,12/25/2015,106,FELONY ASSAULT,109,ASSAULT 2 1 UNCLASSIFIED,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE-HOUSE,,,1015056,237811,40.81936644,-73.88870176,(40.819366438 / -73.88870176)
271097009,12/23/2015,22:12:00,12/23/2015,22:19:00,12/23/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,GROCERY/BODEGA,,,999623,237797,40.81936835,-73.94446,(40.819368349 / -73.944460004)
729477986,12/28/2015,14:30:00,12/28/2015,14:40:00,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1008836,237829,40.81943534,-73.91117406,(40.819435344 / -73.911174055)
390715664,12/24/2015,2:00:00,12/24/2015,7:00:00,12/24/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1013333,237834,40.81943541,-73.89492672,(40.819435407 / -73.894926721)
578003759,12/24/2015,3:00:00,12/24/2015,3:15:00,12/25/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,RESIDENCE - APT. HOUSE,,,1014776,237838,40.81944152,-73.88971326,(40.819441517 / -73.889713255)
207440273,12/28/2015,18:52:00,12/28/2015,19:05:00,12/28/2015,352,CRIMINAL TRESPASS,205,TRESPASS 2  CRIMINAL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000641,237827,40.81944886,-73.94078198,(40.819448861 / -73.940781977)
996502320,12/31/2015,0:40:00,12/31/2015,0:50:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1021863,237860,40.81947457,-73.86410836,(40.819474568 / -73.864108358)
736915719,12/22/2015,17:50:00,12/23/2015,6:20:00,12/23/2015,110,GRAND LARCENY OF MOTOR VEHICLE,441,LARCENY GRAND OF AUTO,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,OPPOSITE OF,STREET,,,1037127,237894,40.81948971,-73.80896049,(40.819489709 / -73.808960493)
822280848,12/30/2015,7:10:00,12/30/2015,7:14:00,12/30/2015,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,GROCERY/BODEGA,,,1001684,237843,40.81949078,-73.93701366,(40.819490779 / -73.937013655)
906385896,12/23/2015,13:50:00,12/23/2015,13:55:00,12/23/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1011039,237857,40.81950579,-73.90321467,(40.81950579 / -73.903214674)
885559833,12/30/2015,11:45:00,12/30/2015,12:00:00,12/30/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997098,237847,40.81950962,-73.95358254,(40.819509618 / -73.953582535)
476054298,12/26/2015,22:30:00,12/27/2015,9:00:00,12/27/2015,109,GRAND LARCENY,421,LARCENY GRAND FROM VEHICLE/MOTORCYCLE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,FRONT OF,STREET,,,1022961,237895,40.81956589,-73.86014117,(40.81956589 / -73.860141167)
252390083,12/27/2015,4:00:00,12/27/2015,7:00:00,12/27/2015,121,CRIMINAL MISCHIEF & RELATED OF,269,MISCHIEF CRIMINAL     UNCL 2ND,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,,,997606,237873,40.81958023,-73.95174712,(40.819580227 / -73.951747115)
584589552,12/30/2015,14:25:00,12/30/2015,14:35:00,12/30/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,MELROSE,1006895,237886,40.81959698,-73.91818655,(40.819596981 / -73.918186548)
214151289,12/25/2015,2:00:00,12/25/2015,2:20:00,12/25/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,MELROSE,1006895,237886,40.81959698,-73.91818655,(40.819596981 / -73.918186548)
660380470,12/24/2015,11:06:00,,,12/24/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,MISCHIEF  CRIMINAL 4  OF MOTOR,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1014267,237898,40.81960794,-73.89155196,(40.819607944 / -73.891551964)
613904999,12/29/2015,21:10:00,12/29/2015,21:14:00,12/29/2015,235,DANGEROUS DRUGS,511,CONTROLLED SUBSTANCE  POSSESSI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,999178,237895,40.8196381,-73.94606754,(40.819638095 / -73.946067536)
543800292,12/22/2015,21:00:00,,,12/23/2015,341,PETIT LARCENY,357,LARCENY PETIT OF VEHICLE ACCES,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1018536,237915,40.81963907,-73.87612828,(40.819639067 / -73.876128275)
610280325,12/27/2015,8:30:00,12/27/2015,11:00:00,12/27/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1009310,237919,40.81968104,-73.90946119,(40.819681036 / -73.909461193)
547752952,12/29/2015,20:20:00,12/29/2015,20:29:00,12/29/2015,344,ASSAULT 3 & RELATED OFFENSES,113,MENACING UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,,STREET,,,999686,237911,40.81968114,-73.94423213,(40.819681137 / -73.944232128)
266094818,12/24/2015,2:00:00,12/24/2015,9:30:00,12/24/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1015289,237927,40.81968401,-73.88785941,(40.819684009 / -73.887859414)
361864210,12/28/2015,11:54:00,,,12/28/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1020948,237938,40.8196925,-73.86741376,(40.819692504 / -73.867413756)
390025950,12/25/2015,13:28:00,12/25/2015,13:29:00,12/25/2015,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1020948,237938,40.8196925,-73.86741376,(40.819692504 / -73.867413756)
440246348,12/26/2015,22:40:00,12/26/2015,22:45:00,12/26/2015,341,PETIT LARCENY,307,LARCENY PETIT BY DISHONEST EMP,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,STORE UNCLASSIFIED,,,995571,237916,40.81970109,-73.95909936,(40.819701092 / -73.959099361)
756285231,12/23/2015,13:35:00,12/23/2015,13:55:00,12/23/2015,341,PETIT LARCENY,339,LARCENY PETIT FROM OPEN AREAS ,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BRONX,40,,TRANSIT - NYC SUBWAY,,,1011485,237929,40.81970205,-73.90160302,(40.819702045 / -73.901603017)
135704618,12/25/2015,8:36:00,12/25/2015,9:18:00,12/25/2015,236,DANGEROUS WEAPONS,782,WEAPONS  POSSESSION  ETC,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1026268,237961,40.81973193,-73.8481928,(40.81973193 / -73.848192804)
882418231,12/23/2015,8:15:00,12/23/2015,8:20:00,12/23/2015,352,CRIMINAL TRESPASS,203,TRESPASS 3  CRIMINAL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,43,INSIDE,RESIDENCE - PUBLIC HOUSING,,CASTLE HILL,1026268,237961,40.81973193,-73.8481928,(40.81973193 / -73.848192804)
582822101,12/29/2015,23:19:00,12/29/2015,23:19:00,12/29/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001250,237934,40.81974139,-73.93858143,(40.819741394 / -73.938581434)
804827070,12/27/2015,4:00:00,12/28/2015,18:00:00,12/29/2015,109,GRAND LARCENY,438,LARCENY GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,OTHER,,,1001250,237934,40.81974139,-73.93858143,(40.819741394 / -73.938581434)
463238448,12/26/2015,15:00:00,,,12/26/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001250,237934,40.81974139,-73.93858143,(40.819741394 / -73.938581434)
152317198,12/29/2015,0:01:00,,,12/29/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1017479,237959,40.81976387,-73.87994693,(40.819763873 / -73.879946926)
701321410,12/30/2015,19:50:00,12/30/2015,20:00:00,12/30/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996582,237961,40.81982325,-73.9554466,(40.819823251 / -73.955446596)
275602022,12/26/2015,10:00:00,12/26/2015,10:30:00,12/28/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,996582,237961,40.81982325,-73.9554466,(40.819823251 / -73.955446596)
899605495,12/27/2015,16:30:00,12/27/2015,17:30:00,12/27/2015,351,CRIMINAL MISCHIEF & RELATED OF,259,CRIMINAL MISCHIEF UNCLASSIFIED 4,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996582,237961,40.81982325,-73.9554466,(40.819823251 / -73.955446596)
467436556,12/24/2015,20:00:00,12/24/2015,20:05:00,12/25/2015,109,GRAND LARCENY,439,LARCENY GRAND FROM OPEN AREAS  UNATTENDED,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1006354,237980,40.81985636,-73.92014084,(40.819856355 / -73.920140835)
885416232,12/20/2015,10:00:00,12/30/2015,10:30:00,12/30/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,FRONT OF,RESIDENCE - APT. HOUSE,,,1005468,237994,40.81989695,-73.92334186,(40.819896954 / -73.923341862)
973481242,12/12/2015,12:00:00,12/20/2015,12:00:00,12/24/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1007754,238022,40.81996802,-73.91508256,(40.819968019 / -73.915082563)
335622292,12/30/2015,11:50:00,12/30/2015,12:00:00,12/30/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,,STREET,,,1004552,238053,40.82006104,-73.92665114,(40.820061044 / -73.926651144)
684347695,12/31/2015,12:20:00,12/31/2015,12:30:00,12/31/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1000767,238054,40.82007168,-73.94032619,(40.820071677 / -73.94032619)
430677739,12/28/2015,15:15:00,12/28/2015,15:20:00,12/28/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BRONX,40,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,,,1006115,238062,40.82008202,-73.92100406,(40.820082016 / -73.921004063)
882918492,12/23/2015,14:17:00,12/23/2015,14:20:00,12/23/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,,OTHER,,,996684,238064,40.82010581,-73.95507789,(40.820105814 / -73.955077885)
488255957,12/23/2015,14:00:00,,,12/23/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,,STREET,,,996684,238064,40.82010581,-73.95507789,(40.820105814 / -73.955077885)
299866329,12/24/2015,19:00:00,,,12/24/2015,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,,,1018503,238095,40.82013324,-73.87624658,(40.820133244 / -73.876246582)
517782441,12/27/2015,19:45:00,12/27/2015,20:00:00,12/29/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,999041,238115,40.82024216,-73.94656202,(40.820242163 / -73.946562023)
894635793,12/29/2015,1:00:00,12/29/2015,1:10:00,12/29/2015,105,ROBBERY,386,ROBBERY PERSONAL ELECTRONIC DEVICE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,OPPOSITE OF,STREET,,,1008188,238133,40.82027152,-73.91351415,(40.820271518 / -73.913514146)
389054954,12/28/2015,10:30:00,,,12/28/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,,STREET,,,1024484,238168,40.82030839,-73.85463704,(40.820308392 / -73.854637042)
312484947,12/21/2015,15:05:00,,,12/21/2015,578,HARRASSMENT 2,637,HARASSMENT SUBD 1 CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,FRONT OF,OTHER,,,1021720,238172,40.82033153,-73.86462326,(40.820331527 / -73.864623264)
944498220,12/30/2015,14:00:00,12/30/2015,17:00:00,12/31/2015,341,PETIT LARCENY,338,LARCENY PETIT FROM BUILDING UN,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,CHURCH,,,1001374,238163,40.8203697,-73.93813285,(40.820369696 / -73.938132846)
970981049,12/26/2015,19:40:00,12/26/2015,19:45:00,12/26/2015,235,DANGEROUS DRUGS,567,MARIJUANA  POSSESSION 4 & 5,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,,1001374,238163,40.8203697,-73.93813285,(40.820369696 / -73.938132846)
447224765,12/24/2015,18:00:00,12/24/2015,19:00:00,12/26/2015,578,HARRASSMENT 2,638,HARASSMENT SUBD 3 4 5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,STREET,,,1001374,238163,40.8203697,-73.93813285,(40.820369696 / -73.938132846)
493328481,12/27/2015,5:00:00,12/27/2015,5:20:00,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,TAXI (YELLOW LICENSED),,,996782,238170,40.82039662,-73.95472362,(40.820396616 / -73.954723617)
924783339,12/29/2015,19:11:00,,,12/29/2015,105,ROBBERY,388,ROBBERY RESIDENTIAL COMMON AREA,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,FRONT OF,RESIDENCE - APT. HOUSE,,,1013774,238190,40.82041106,-73.89333186,(40.820411063 / -73.893331855)
144999538,9/22/2015,12:00:00,12/26/2015,12:00:00,12/28/2015,109,GRAND LARCENY,425,LARCENY GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013774,238190,40.82041106,-73.89333186,(40.820411063 / -73.893331855)
719220461,12/26/2015,19:40:00,12/26/2015,19:50:00,12/26/2015,107,BURGLARY,223,BURGLARY RESIDENCE NIGHT,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1013774,238190,40.82041106,-73.89333186,(40.820411063 / -73.893331855)
309330349,12/25/2015,22:35:00,12/26/2015,7:15:00,12/26/2015,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1013774,238190,40.82041106,-73.89333186,(40.820411063 / -73.893331855)
220484129,12/27/2015,7:30:00,,,12/27/2015,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1007276,238186,40.82041941,-73.91680899,(40.820419412 / -73.916808992)
635062396,12/28/2015,5:00:00,12/28/2015,7:30:00,12/28/2015,109,GRAND LARCENY,408,LARCENY GRAND FROM PERSON LUSH WORKER(SLEEPING/UNCON VICTIM),COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,32,,TRANSIT - NYC SUBWAY,,,1001900,238191,40.82044551,-73.93623235,(40.820445512 / -73.936232347)
743515734,12/23/2015,6:00:00,12/23/2015,13:30:00,12/23/2015,341,PETIT LARCENY,321,LARCENY PETIT FROM AUTO,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1005658,238215,40.82050308,-73.9226547,(40.820503078 / -73.922654696)
808189024,12/28/2015,16:31:00,12/28/2015,17:18:00,12/28/2015,341,PETIT LARCENY,333,LARCENY PETIT FROM STORE-SHOPL,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,FOOD SUPERMARKET,,,1006022,238221,40.82051866,-73.92133955,(40.820518656 / -73.921339551)
